,userID,friendID
2097,143,1249
2098,143,1394
2099,143,1502
2100,143,1655
2101,143,1685
2102,143,1841
2105,144,218
2106,144,222
2107,144,267
2108,144,317
2109,144,348
2110,144,388
2111,144,390
2112,144,392
2113,144,394
2114,144,475
2115,144,481
2116,144,488
2117,144,509
2118,144,543
2119,144,546
2120,144,642
2121,144,654
2122,144,669
2123,144,681
2124,144,683
2125,144,791
2126,144,817
2127,144,865
2128,144,888
2129,144,903
2130,144,1045
2131,144,1053
2132,144,1082
2133,144,1093
2134,144,1094
2135,144,1160
2136,144,1239
2137,144,1285
2138,144,1306
2139,144,1317
2140,144,1334
2141,144,1415
2142,144,1485
2143,144,1496
2144,144,1635
2145,144,1689
2146,144,1710
2147,144,1786
2148,144,1841
2149,144,1858
2150,144,1867
2151,145,359
2153,146,308
2154,146,420
2155,146,867
2156,146,995
2157,146,1092
2158,146,1094
2159,146,1181
2160,146,1321
2161,146,1390
2162,146,1451
2163,146,1457
2164,146,1583
2165,146,1609
2168,147,1178
2169,148,420
2170,148,954
2171,148,1828
2173,149,1144
2174,150,1252
2179,151,296
2180,151,316
2181,151,418
2182,151,457
2183,151,511
2184,151,648
2185,151,663
2186,151,689
2187,151,702
2188,151,768
2189,151,769
2190,151,813
2191,151,841
2192,151,873
2193,151,1071
2194,151,1157
2195,151,1164
2196,151,1263
2197,151,1394
2198,151,1468
2199,151,1508
2200,151,1536
2201,151,1696
2202,151,1704
2203,151,1885
2207,152,239
2208,152,254
2209,152,291
2210,152,313
2211,152,397
2212,152,442
2213,152,471
2214,152,494
2215,152,533
2216,152,586
2217,152,623
2218,152,643
2219,152,653
2220,152,801
2221,152,888
2222,152,1010
2223,152,1075
2224,152,1207
2225,152,1212
2226,152,1285
2227,152,1317
2228,152,1324
2229,152,1329
2230,152,1380
2231,152,1449
2232,152,1451
2233,152,1525
2234,152,1627
2235,152,1644
2236,152,1697
2237,152,1776
2238,152,1777
2239,153,305
2240,153,408
2241,153,543
2242,153,590
2243,153,739
2244,153,787
2245,153,798
2246,153,1008
2247,153,1138
2250,154,483
2251,154,681
2252,154,989
2253,154,1164
2254,154,1685
2255,154,1804
2256,154,1852
2257,154,1858
2261,155,287
2262,155,290
2263,155,293
2264,155,294
2265,155,304
2266,155,361
2267,155,363
2268,155,385
2269,155,386
2270,155,392
2271,155,458
2272,155,531
2273,155,533
2274,155,557
2275,155,611
2276,155,612
2277,155,643
2278,155,698
2279,155,709
2280,155,748
2281,155,771
2282,155,791
2283,155,801
2284,155,817
2285,155,916
2286,155,922
2287,155,965
2288,155,994
2289,155,1034
2290,155,1043
2291,155,1046
2292,155,1074
2293,155,1084
2294,155,1085
2295,155,1094
2296,155,1137
2297,155,1148
2298,155,1233
2299,155,1250
2300,155,1306
2301,155,1326
2302,155,1336
2303,155,1369
2304,155,1401
2305,155,1409
2306,155,1415
2307,155,1443
2308,155,1445
2309,155,1449
2310,155,1472
2311,155,1497
2312,155,1514
2313,155,1538
2314,155,1627
2315,155,1629
2316,155,1632
2317,155,1692
2318,155,1710
2319,155,1770
2320,155,1864
2321,156,165
2322,156,922
2323,156,1050
2324,157,1020
2325,157,1730
2326,157,1771
2327,158,1789
2329,159,1055
2330,159,1625
2333,160,211
2334,160,327
2335,160,479
2336,160,794
2337,160,1017
2338,160,1274
2339,160,1357
2340,160,1435
2341,160,1736
2342,161,703
2344,162,187
2345,162,224
2346,162,251
2347,162,283
2348,162,725
2349,162,787
2350,162,1098
2351,162,1359
2352,162,1399
2353,162,1540
2354,162,1871
2355,162,1889
2356,163,278
2357,163,1024
2358,163,1040
2359,163,1160
2360,163,1282
2361,164,299
2362,164,1527
2364,165,546
2365,165,702
2366,165,916
2367,165,1050
2368,165,1190
2369,165,1434
2370,166,1103
2371,167,200
2372,167,321
2373,167,353
2374,167,354
2375,167,555
2376,167,578
2377,167,681
2378,167,682
2379,167,758
2380,167,823
2381,167,1164
2382,167,1508
2383,167,1543
2384,167,1696
2385,168,1139
2391,169,202
2392,169,213
2393,169,217
2394,169,225
2395,169,241
2396,169,243
2397,169,282
2398,169,289
2399,169,372
2400,169,373
2401,169,378
2402,169,390
2403,169,392
2404,169,408
2405,169,439
2406,169,448
2407,169,454
2408,169,462
2409,169,471
2410,169,481
2411,169,485
2412,169,492
2413,169,495
2414,169,498
2415,169,502
2416,169,506
2417,169,517
2418,169,533
2419,169,552
2420,169,566
2421,169,600
2422,169,626
2423,169,632
2424,169,636
2425,169,637
2426,169,655
2427,169,683
2428,169,692
2429,169,698
2430,169,705
2431,169,723
2432,169,739
2433,169,757
2434,169,791
2435,169,792
2436,169,798
2437,169,840
2438,169,857
2439,169,867
2440,169,916
2441,169,938
2442,169,1018
2443,169,1037
2444,169,1050
2445,169,1094
2446,169,1181
2447,169,1187
2448,169,1188
2449,169,1197
2450,169,1218
2451,169,1228
2452,169,1237
2453,169,1296
2454,169,1308
2455,169,1312
2456,169,1313
2457,169,1327
2458,169,1337
2459,169,1340
2460,169,1359
2461,169,1410
2462,169,1418
2463,169,1487
2464,169,1576
2465,169,1580
2466,169,1583
2467,169,1592
2468,169,1593
2469,169,1595
2470,169,1597
2471,169,1604
2472,169,1636
2473,169,1643
2474,169,1656
2475,169,1671
2476,169,1689
2477,169,1710
2478,169,1805
2479,169,1820
2480,169,1836
2481,169,1851
2482,169,1856
2483,170,1006
2484,170,1795
2485,171,193
2486,171,242
2487,171,258
2488,171,928
2489,171,1022
2490,171,1515
2491,171,1737
2492,172,1323
2493,172,1567
2495,173,199
2496,173,349
2497,173,416
2498,173,467
2499,173,487
2500,173,537
2501,173,709
2502,173,724
2503,173,798
2504,173,1029
2505,173,1063
2506,173,1065
2507,173,1117
2508,173,1216
2509,173,1314
2510,173,1354
2511,173,1475
2512,173,1482
2513,173,1500
2514,173,1601
2515,173,1641
2516,173,1730
2517,174,1164
2518,175,1599
2519,175,1762
2520,176,979
2521,176,1061
2522,176,1298
2523,176,1380
2525,177,337
2526,177,556
2527,177,597
2528,177,638
2529,177,1103
2530,177,1764
2531,177,1814
2532,178,321
2533,178,689
2534,179,483
2538,181,198
2539,181,467
2540,181,498
2541,181,878
2542,181,1106
2543,181,1368
2544,181,1559
2545,181,1689
2547,182,244
2548,182,1337
2549,182,1357
2552,183,610
2553,183,882
2554,183,992
2555,183,1035
2556,183,1136
2557,183,1443
2558,183,1500
2559,183,1526
2560,183,1558
2561,183,1579
2562,183,1596
2563,183,1625
2564,183,1795
2565,184,601
2567,185,277
2568,185,278
2569,185,296
2570,185,366
2571,185,371
2572,185,434
2573,185,440
2574,185,703
2575,185,707
2576,185,836
2577,185,936
2578,185,1053
2579,185,1121
2580,185,1149
2581,185,1158
2582,185,1217
2583,185,1359
2584,185,1414
2585,185,1468
2586,185,1530
2587,185,1536
2588,185,1541
2589,185,1543
2590,185,1605
2591,185,1616
2592,185,1621
2593,185,1647
2594,185,1655
2595,185,1742
2596,186,316
2597,186,351
2598,186,400
2599,186,709
2600,186,952
2601,186,1032
2602,186,1102
2603,186,1103
2609,187,190
2610,187,248
2611,187,278
2612,187,288
2613,187,321
2614,187,358
2615,187,383
2616,187,420
2617,187,488
2618,187,697
2619,187,701
2620,187,755
2621,187,801
2622,187,852
2623,187,867
2624,187,935
2625,187,976
2626,187,987
2627,187,1024
2628,187,1032
2629,187,1079
2630,187,1092
2631,187,1164
2632,187,1225
2633,187,1241
2634,187,1280
2635,187,1310
2636,187,1329
2637,187,1331
2638,187,1336
2639,187,1337
2640,187,1344
2641,187,1379
2642,187,1402
2643,187,1435
2644,187,1443
2645,187,1447
2646,187,1507
2647,187,1517
2648,187,1573
2649,187,1618
2650,187,1633
2651,187,1710
2652,187,1730
2653,187,1769
2654,187,1774
2655,187,1797
2656,187,1841
2657,187,1864
2658,187,1865
2659,187,1880
2660,188,813
2661,188,1344
2662,188,1466
2663,188,1480
2665,189,362
2666,189,369
2667,189,714
2668,189,1482
2669,189,1878
2675,190,342
2676,190,362
2677,190,1138
2678,190,1216
2679,190,1290
2680,190,1416
2681,190,1788
2682,190,1841
2684,191,544
2685,191,656
2686,191,817
2687,191,832
2688,191,872
2689,191,1337
2690,191,1733
2691,191,1863
2692,192,783
2693,192,1377
2695,193,242
2696,193,258
2697,193,1022
2698,193,1737
2700,194,406
2701,194,560
2702,194,721
2703,194,795
2704,194,1139
2705,194,1585
2706,194,1682
2708,195,254
2709,195,317
2710,195,327
2711,195,333
2712,195,348
2713,195,373
2714,195,386
2715,195,387
2716,195,397
2717,195,488
2718,195,533
2719,195,534
2720,195,626
2721,195,627
2722,195,643
2723,195,675
2724,195,698
2725,195,791
2726,195,792
2727,195,801
2728,195,830
2729,195,864
2730,195,867
2731,195,888
2732,195,916
2733,195,980
2734,195,1000
2735,195,1008
2736,195,1166
2737,195,1176
2738,195,1228
2739,195,1295
2740,195,1317
2741,195,1418
2742,195,1451
2743,195,1485
2744,195,1517
2745,195,1525
2746,195,1636
2747,195,1670
2748,195,1710
2749,195,1776
2750,195,1790
2752,196,404
2753,196,658
2754,196,933
2755,196,1169
2756,197,218
2757,197,339
2758,197,509
2759,197,543
2760,197,978
2766,198,286
2767,198,349
2768,198,443
2769,198,461
2770,198,467
2771,198,487
2772,198,498
2773,198,503
2774,198,537
2775,198,539
2776,198,710
2777,198,798
2778,198,878
2779,198,917
2780,198,1062
2781,198,1063
2782,198,1070
2783,198,1106
2784,198,1216
2785,198,1368
2786,198,1491
2787,198,1555
2788,198,1601
2789,198,1624
2790,198,1658
2791,198,1689
2797,199,204
2798,199,286
2799,199,349
2800,199,369
2801,199,413
2802,199,445
2803,199,467
2804,199,487
2805,199,498
2806,199,537
2807,199,603
2808,199,607
2809,199,617
2810,199,707
2811,199,710
2812,199,790
2813,199,798
2814,199,1009
2815,199,1062
2816,199,1063
2817,199,1070
2818,199,1106
2819,199,1117
2820,199,1144
2821,199,1165
2822,199,1216
2823,199,1260
2824,199,1352
2825,199,1368
2826,199,1467
2827,199,1491
2828,199,1505
2829,199,1601
2830,199,1658
2831,199,1689
2832,199,1874
2837,200,203
2838,200,288
2839,200,354
2840,200,396
2841,200,426
2842,200,559
2843,200,582
2844,200,607
2845,200,693
2846,200,743
2847,200,772
2848,200,773
2849,200,841
2850,200,897
2851,200,919
2852,200,955
2853,200,986
2854,200,1047
2855,200,1069
2856,200,1121
2857,200,1152
2858,200,1206
2859,200,1232
2860,200,1346
2861,200,1394
2862,200,1434
2863,200,1464
2864,200,1466
2865,200,1587
2866,200,1678
2867,200,1777
2868,200,1787
2869,200,1803
2870,200,1881
2871,201,290
2872,201,698
2873,201,1069
2874,201,1390
2875,201,1419
2876,201,1795
2877,201,1865
2884,202,241
2885,202,243
2886,202,355
2887,202,394
2888,202,467
2889,202,485
2890,202,492
2891,202,495
2892,202,517
2893,202,521
2894,202,590
2895,202,867
2896,202,885
2897,202,929
2898,202,938
2899,202,988
2900,202,1085
2901,202,1106
2902,202,1137
2903,202,1216
2904,202,1369
2905,202,1409
2906,202,1476
2907,202,1508
2908,202,1569
2909,202,1676
2910,202,1689
2911,202,1836
2913,203,321
2914,203,505
2915,203,822
2916,203,1044
2917,203,1217
2918,203,1230
2919,203,1281
2920,203,1466
2921,203,1507
2922,203,1696
2923,203,1727
2924,203,1730
2927,204,670
2928,204,1062
2929,204,1064
2930,204,1165
2932,205,660
2933,205,693
2934,205,1121
2935,205,1394
2936,205,1498
2938,206,369
2939,206,487
2940,206,710
2941,206,1491
2942,206,1658
2943,207,962
2944,207,1032
2945,207,1084
2946,208,1838
2948,209,236
2949,209,469
2950,209,1011
2951,209,1068
2952,209,1140
2953,209,1188
2954,209,1324
2955,209,1838
2956,209,1858
2957,209,1864
2958,210,257
2959,210,638
2960,210,772
2961,210,918
2962,210,1048
2963,210,1103
2964,210,1740
2965,210,1814
2966,210,1825
2970,211,368
2971,211,544
2972,211,832
2973,211,928
2974,211,1337
2975,211,1804
2981,212,218
2982,212,239
2983,212,301
2984,212,392
2985,212,470
2986,212,518
2987,212,531
2988,212,590
2989,212,756
2990,212,816
2991,212,902
2992,212,980
2993,212,1306
2994,212,1359
2995,212,1522
2996,212,1556
2997,212,1604
2998,212,1710
2999,212,1776
3000,212,1818
3001,212,1864
3002,212,1880
3007,213,217
3008,213,218
3009,213,261
3010,213,289
3011,213,332
3012,213,333
3013,213,363
3014,213,378
3015,213,388
3016,213,448
3017,213,450
3018,213,454
3019,213,492
3020,213,498
3021,213,517
3022,213,550
3023,213,675
3024,213,681
3025,213,693
3026,213,698
3027,213,776
3028,213,811
3029,213,914
3030,213,916
3031,213,932
3032,213,938
3033,213,948
3034,213,958
3035,213,981
3036,213,1018
3037,213,1035
3038,213,1045
3039,213,1053
3040,213,1068
3041,213,1137
3042,213,1138
3043,213,1306
3044,213,1347
3045,213,1457
3046,213,1576
3047,213,1583
3048,213,1593
3049,213,1656
3050,213,1713
3051,213,1760
3052,213,1765
3053,213,1818
3054,213,1856
3056,214,676
3061,215,218
3062,215,361
3063,215,363
3064,215,392
3065,215,586
3066,215,677
3067,215,772
3068,215,791
3069,215,827
3070,215,851
3071,215,864
3072,215,905
3073,215,942
3074,215,1008
3075,215,1043
3076,215,1207
3077,215,1281
3078,215,1597
3079,215,1710
3080,215,1816
3082,216,359
3083,216,698
3084,216,746
3085,216,865
3086,216,948
3087,216,1043
3088,216,1045
3089,216,1306
3090,216,1345
3091,216,1623
3092,216,1696
3093,216,1858
3101,217,218
3102,217,222
3103,217,225
3104,217,241
3105,217,297
3106,217,327
3107,217,363
3108,217,466
3109,217,502
3110,217,600
3111,217,681
3112,217,757
3113,217,840
3114,217,902
3115,217,932
3116,217,938
3117,217,1140
3118,217,1161
3119,217,1228
3120,217,1235
3121,217,1285
3122,217,1317
3123,217,1469
3124,217,1476
3125,217,1497
3126,217,1591
3127,217,1604
3128,217,1627
3129,217,1636
3130,217,1770
3131,217,1821
3145,218,222
3146,218,236
3147,218,289
3148,218,305
3149,218,307
3150,218,311
3151,218,333
3152,218,356
3153,218,363
3154,218,372
3155,218,378
3156,218,388
3157,218,390
3158,218,392
3159,218,420
3160,218,448
3161,218,450
3162,218,454
3163,218,470
3164,218,509
3165,218,524
3166,218,533
3167,218,577
3168,218,590
3169,218,592
3170,218,642
3171,218,665
3172,218,698
3173,218,723
3174,218,756
3175,218,757
3176,218,760
3177,218,772
3178,218,791
3179,218,792
3180,218,797
3181,218,809
3182,218,839
3183,218,878
3184,218,917
3185,218,942
3186,218,948
3187,218,1014
3188,218,1037
3189,218,1148
3190,218,1181
3191,218,1186
3192,218,1188
3193,218,1191
3194,218,1209
3195,218,1281
3196,218,1313
3197,218,1325
3198,218,1334
3199,218,1347
3200,218,1359
3201,218,1371
3202,218,1418
3203,218,1488
3204,218,1504
3205,218,1548
3206,218,1565
3207,218,1588
3208,218,1597
3209,218,1604
3210,218,1651
3211,218,1660
3212,218,1689
3213,218,1710
3214,218,1713
3215,218,1729
3216,218,1766
3217,218,1836
3218,218,1881
3221,219,261
3222,219,294
3223,219,373
3224,219,382
3225,219,386
3226,219,485
3227,219,492
3228,219,643
3229,219,655
3230,219,1137
3231,219,1228
3232,219,1266
3233,219,1439
3234,219,1497
3235,219,1818
3236,219,1820
3237,220,763
3238,220,1069
3239,220,1394
3241,221,354
3253,222,231
3254,222,289
3255,222,318
3256,222,326
3257,222,331
3258,222,332
3259,222,333
3260,222,378
3261,222,386
3262,222,448
3263,222,498
3264,222,502
3265,222,524
3266,222,577
3267,222,590
3268,222,592
3269,222,600
3270,222,626
3271,222,675
3272,222,681
3273,222,698
3274,222,707
3275,222,726
3276,222,756
3277,222,757
3278,222,787
3279,222,792
3280,222,809
3281,222,817
3282,222,839
3283,222,840
3284,222,851
3285,222,932
3286,222,938
3287,222,942
3288,222,948
3289,222,994
3290,222,1018
3291,222,1138
3292,222,1161
3293,222,1181
3294,222,1182
3295,222,1191
3296,222,1197
3297,222,1281
3298,222,1291
3299,222,1311
3300,222,1313
3301,222,1315
3302,222,1334
3303,222,1337
3304,222,1347
3305,222,1359
3306,222,1457
3307,222,1485
3308,222,1497
3309,222,1556
3310,222,1565
3311,222,1576
3312,222,1583
3313,222,1588
3314,222,1597
3315,222,1689
3316,222,1710
3317,222,1729
3318,222,1795
3319,222,1820
3320,222,1836
3321,222,1856
3322,222,1880
3324,223,1719
3325,223,1769
3327,224,613
3328,224,660
3329,224,772
3330,224,1006
3331,224,1139
3332,224,1466
3333,224,1498
3334,224,1543
3339,225,231
3340,225,441
3341,225,492
3342,225,502
3343,225,576
3344,225,600
3345,225,655
3346,225,705
3347,225,867
3348,225,964
3349,225,1045
3350,225,1140
3351,225,1155
3352,225,1207
3353,225,1220
3354,225,1275
3355,225,1311
3356,225,1380
3357,225,1580
3358,226,342
3359,226,1107
3360,226,1140
3361,226,1584
3362,226,1811
3366,227,333
3367,227,339
3368,227,466
3369,227,607
3370,227,643
3371,227,859
3372,227,1008
3373,227,1296
3374,227,1297
3375,227,1404
3376,227,1411
3377,227,1423
3378,227,1485
3379,227,1623
3380,228,947
3381,228,1080
3382,228,1418
3383,228,1619
3384,228,1660
3385,229,1801
3386,229,1838
3389,230,244
3390,230,288
3391,230,324
3392,230,327
3393,230,397
3394,230,496
3395,230,748
3396,230,771
3397,230,784
3398,230,817
3399,230,819
3400,230,835
3401,230,870
3402,230,872
3403,230,926
3404,230,935
3405,230,969
3406,230,981
3407,230,1061
3408,230,1092
3409,230,1160
3410,230,1164
3411,230,1186
3412,230,1225
3413,230,1249
3414,230,1310
3415,230,1329
3416,230,1331
3417,230,1336
3418,230,1416
3419,230,1502
3420,230,1507
3421,230,1633
3422,230,1644
3423,230,1697
3424,230,1776
3425,230,1818
3426,230,1826
3427,230,1838
3428,230,1841
3429,230,1880
3435,231,269
3436,231,386
3437,231,643
3438,231,698
3439,231,756
3440,231,857
3441,231,1094
3442,231,1181
3443,231,1306
3444,231,1313
3445,231,1315
3446,231,1317
3447,231,1334
3448,231,1856
3449,231,1864
3450,232,488
3451,232,1573
3452,233,607
3453,233,1098
3454,233,1157
3455,233,1164
3456,233,1232
3457,233,1498
3458,233,1535
3459,233,1543
3460,233,1629
3461,233,1773
3462,233,1825
3463,234,1746
3465,235,289
3466,235,397
3467,235,590
3468,235,1045
3469,235,1248
3470,235,1336
3471,235,1723
3472,235,1729
3479,236,254
3480,236,333
3481,236,348
3482,236,382
3483,236,394
3484,236,531
3485,236,550
3486,236,750
3487,236,792
3488,236,834
3489,236,888
3490,236,965
3491,236,969
3492,236,978
3493,236,1008
3494,236,1075
3495,236,1118
3496,236,1140
3497,236,1148
3498,236,1155
3499,236,1196
3500,236,1298
3501,236,1306
3502,236,1317
3503,236,1331
3504,236,1394
3505,236,1415
3506,236,1416
3507,236,1472
3508,236,1476
3509,236,1525
3510,236,1570
3511,236,1627
3512,236,1720
3513,236,1837
3514,236,1864
3516,237,278
3517,237,341
3518,237,447
3519,237,584
3520,237,1045
3521,237,1113
3522,237,1379
3523,237,1394
3524,237,1427
3525,237,1517
3526,237,1617
3527,237,1633
3528,237,1649
3529,237,1720
3530,237,1732
3533,238,264
3534,238,516
3535,238,1194
3536,238,1563
3537,238,1721
3543,239,254
3544,239,287
3545,239,290
3546,239,294
3547,239,297
3548,239,310
3549,239,317
3550,239,328
3551,239,339
3552,239,348
3553,239,378
3554,239,382
3555,239,387
3556,239,442
3557,239,458
3558,239,465
3559,239,471
3560,239,531
3561,239,534
3562,239,568
3563,239,612
3564,239,623
3565,239,627
3566,239,675
3567,239,698
3568,239,756
3569,239,791
3570,239,817
3571,239,916
3572,239,932
3573,239,967
3574,239,1011
3575,239,1028
3576,239,1034
3577,239,1045
3578,239,1118
3579,239,1137
3580,239,1140
3581,239,1148
3582,239,1181
3583,239,1182
3584,239,1185
3585,239,1207
3586,239,1228
3587,239,1235
3588,239,1298
3589,239,1329
3590,239,1366
3591,239,1369
3592,239,1370
3593,239,1371
3594,239,1380
3595,239,1416
3596,239,1450
3597,239,1472
3598,239,1497
3599,239,1501
3600,239,1522
3601,239,1525
3602,239,1579
3603,239,1635
3604,239,1643
3605,239,1676
3606,239,1770
3607,239,1776
3608,239,1802
3609,239,1864
3610,239,1880
3612,240,303
3613,240,1260
3614,240,1685
3621,241,373
3622,241,387
3623,241,408
3624,241,454
3625,241,462
3626,241,481
3627,241,506
3628,241,517
3629,241,550
3630,241,553
3631,241,592
3632,241,619
3633,241,654
3634,241,674
3635,241,681
3636,241,683
3637,241,705
3638,241,739
3639,241,787
3640,241,792
3641,241,809
3642,241,814
3643,241,840
3644,241,938
3645,241,956
3646,241,964
3647,241,1018
3648,241,1031
3649,241,1085
3650,241,1166
3651,241,1181
3652,241,1220
3653,241,1228
3654,241,1275
3655,241,1325
3656,241,1378
3657,241,1643
3658,241,1689
3659,241,1710
3660,241,1850
3663,242,928
3664,242,1022
3665,242,1737
3672,243,318
3673,243,355
3674,243,378
3675,243,439
3676,243,448
3677,243,450
3678,243,454
3679,243,467
3680,243,517
3681,243,552
3682,243,577
3683,243,644
3684,243,653
3685,243,681
3686,243,683
3687,243,705
3688,243,739
3689,243,757
3690,243,797
3691,243,938
3692,243,1137
3693,243,1359
3694,243,1604
3695,243,1689
3699,244,326
3700,244,327
3701,244,472
3702,244,544
3703,244,701
3704,244,872
3705,244,1164
3706,244,1197
3707,244,1337
3708,244,1357
3710,245,1848
3711,246,393
3712,246,1762
3716,247,257
3717,247,380
3718,247,400
3719,247,421
3720,247,666
3721,247,709
3722,247,1005
3723,247,1097
3724,247,1103
3725,247,1361
3726,247,1394
3727,247,1699
3728,247,1751
3729,247,1874
3732,248,364
3733,248,544
3734,248,872
3735,248,1337
3736,248,1498
3737,248,1569
3740,249,279
3741,249,346
3742,249,390
3743,249,422
3744,249,488
3745,249,537
3746,249,614
3747,249,842
3748,249,850
3749,249,1046
3750,249,1067
3751,249,1125
3752,249,1144
3753,249,1538
3754,249,1559
3755,249,1593
3756,249,1719
3757,249,1797
3758,249,1800
3759,250,502
3760,250,600
3761,250,1166
3763,251,296
3764,251,300
3765,251,768
3766,251,813
3767,251,1144
3768,251,1871
3771,253,795
3784,254,307
3785,254,317
3786,254,339
3787,254,363
3788,254,393
3789,254,420
3790,254,458
3791,254,509
3792,254,550
3793,254,619
3794,254,626
3795,254,636
3796,254,653
3797,254,669
3798,254,771
3799,254,772
3800,254,791
3801,254,809
3802,254,817
3803,254,834
3804,254,839
3805,254,840
3806,254,978
3807,254,1010
3808,254,1034
3809,254,1075
3810,254,1080
3811,254,1140
3812,254,1148
3813,254,1298
3814,254,1306
3815,254,1308
3816,254,1329
3817,254,1366
3818,254,1386
3819,254,1416
3820,254,1540
3821,254,1592
3822,254,1604
3823,254,1627
3824,254,1635
3825,254,1643
3826,254,1723
3827,254,1776
3828,254,1805
3829,254,1818
3830,254,1880
3831,255,509
3832,255,516
3834,256,291
3835,256,677
3836,256,693
3843,257,407
3844,257,413
3845,257,423
3846,257,556
3847,257,616
3848,257,772
3849,257,952
3850,257,1005
3851,257,1080
3852,257,1097
3853,257,1158
3854,257,1222
3855,257,1260
3856,257,1289
3857,257,1354
3858,257,1368
3859,257,1392
3860,257,1393
3861,257,1467
3862,257,1482
3863,257,1500
3864,257,1559
3865,257,1696
3866,257,1751
3867,257,1848
3868,257,1874
3871,258,1022
3872,258,1737
3875,259,278
3876,259,359
3877,259,363
3878,259,387
3879,259,392
3880,259,577
3881,259,592
3882,259,619
3883,259,723
3884,259,739
3885,259,746
3886,259,791
3887,259,809
3888,259,840
3889,259,857
3890,259,978
3891,259,1137
3892,259,1181
3893,259,1182
3894,259,1228
3895,259,1329
3896,259,1450
3897,259,1588
3898,259,1595
3899,259,1766
3900,259,1878
3901,260,327
3902,260,668
3903,260,1444
3907,261,317
3908,261,329
3909,261,378
3910,261,387
3911,261,492
3912,261,494
3913,261,501
3914,261,568
3915,261,626
3916,261,683
3917,261,751
3918,261,788
3919,261,860
3920,261,968
3921,261,1010
3922,261,1045
3923,261,1304
3924,261,1310
3925,261,1321
3926,261,1336
3927,261,1371
3928,261,1525
3929,261,1604
3930,261,1606
3931,261,1633
3932,261,1636
3933,261,1717
3934,261,1832
3935,261,1836
3936,262,321
3937,262,873
3938,262,1264
3942,264,287
3943,264,1018
3944,264,1151
3945,264,1498
3946,264,1500
3947,264,1596
3948,264,1816
3949,264,1825
3950,265,1507
3951,266,630
3952,266,708
3953,266,860
3954,266,1344
3955,266,1396
3956,266,1633
3957,266,1649
3958,266,1653
3962,267,394
3963,267,792
3964,267,903
3965,267,1588
3966,268,474
3967,268,542
3968,268,808
3969,268,852
3970,268,1543
3972,269,327
3973,269,383
3974,269,553
3975,269,600
3976,269,817
3977,269,867
3978,269,1032
3979,269,1197
3980,269,1334
3981,269,1609
3982,270,400
3983,270,521
3984,270,1103
3985,270,1689
3986,271,333
3987,271,372
3988,271,495
3989,271,540
3990,271,623
3991,271,675
3992,271,1239
3993,272,320
3994,272,440
3995,272,589
3996,272,639
3997,272,682
3998,272,1164
3999,272,1215
4000,272,1268
4001,272,1441
4002,272,1467
4003,272,1508
4004,272,1543
4005,272,1704
4006,273,1577
4007,274,1066
4008,275,354
4010,276,1355
4011,276,1466
4012,276,1552
4014,277,1144
4015,277,1212
4016,277,1655
4027,278,288
4028,278,318
4029,278,328
4030,278,339
4031,278,341
4032,278,387
4033,278,392
4034,278,394
4035,278,402
4036,278,584
4037,278,594
4038,278,599
4039,278,607
4040,278,625
4041,278,640
4042,278,669
4043,278,703
4044,278,766
4045,278,772
4046,278,802
4047,278,834
4048,278,835
4049,278,844
4050,278,846
4051,278,978
4052,278,986
4053,278,996
4054,278,1067
4055,278,1073
4056,278,1076
4057,278,1140
4058,278,1152
4059,278,1173
4060,278,1183
4061,278,1206
4062,278,1213
4063,278,1226
4064,278,1269
4065,278,1282
4066,278,1286
4067,278,1365
4068,278,1379
4069,278,1381
4070,278,1383
4071,278,1386
4072,278,1394
4073,278,1396
4074,278,1427
4075,278,1428
4076,278,1443
4077,278,1485
4078,278,1517
4079,278,1608
4080,278,1617
4081,278,1628
4082,278,1629
4083,278,1633
4084,278,1646
4085,278,1649
4086,278,1653
4087,278,1655
4088,278,1720
4089,278,1731
4090,278,1787
4091,278,1796
4092,278,1819
4093,278,1828
4094,278,1838
4095,278,1872
4097,279,781
4098,279,787
4099,279,834
4100,279,1318
4101,279,1394
4102,280,402
4103,280,620
4104,280,743
4105,280,1226
4106,280,1244
4107,280,1493
4108,281,585
4109,281,702
4110,281,1034
4111,281,1075
4112,281,1443
4113,281,1455
4114,281,1540
4120,282,290
4121,282,297
4122,282,309
4123,282,313
4124,282,317
4125,282,363
4126,282,397
4127,282,492
4128,282,551
4129,282,577
4130,282,586
4131,282,623
4132,282,626
4133,282,642
4134,282,750
4135,282,751
4136,282,787
4137,282,801
4138,282,811
4139,282,857
4140,282,967
4141,282,980
4142,282,981
4143,282,1034
4144,282,1037
4145,282,1061
4146,282,1185
4147,282,1186
4148,282,1235
4149,282,1248
4150,282,1321
4151,282,1336
4152,282,1380
4153,282,1409
4154,282,1416
4155,282,1497
4156,282,1612
4157,282,1627
4158,282,1636
4159,282,1713
4160,282,1782
4162,283,290
4163,283,703
4164,283,780
4165,283,860
4166,283,875
4167,283,979
4168,283,1032
4169,283,1044
4170,283,1092
4171,283,1144
4172,283,1164
4173,283,1551
4175,284,286
4176,284,467
4177,284,1216
4179,285,653
4180,285,1472
4186,286,349
4187,286,369
4188,286,443
4189,286,467
4190,286,498
4191,286,537
4192,286,603
4193,286,638
4194,286,710
4195,286,714
4196,286,798
4197,286,1005
4198,286,1062
4199,286,1070
4200,286,1106
4201,286,1142
4202,286,1216
4203,286,1491
4204,286,1641
4205,286,1689
4209,287,307
4210,287,343
4211,287,423
